"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"38e41d24-bf4a-4ee7-8ce0-98bf17c6ec85","","checklist-flat","work-in-progress","Job Details","checklist-flat","FALSE","FALSE","Mondrian - Job Details"
"6fb5fe2d-f429-48a6-aa16-8b5bc9b55350","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"da5eac98-442e-49b6-a33a-7d2a61228653","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"33549ecf-decd-4032-a640-ef9152fe6e17","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1"
"066b4929-5bb0-42c2-9255-81d7046faa21","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 1","Column"
"fee8197e-ff7e-44aa-9dce-68ae9a1dca44","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2"
"7722fa98-d981-42e0-9b42-12c9dbb0ee3c","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Panel"
"8301a14f-88a4-435e-a4d7-874f08c61c9a","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-015"
"79cc7a3d-c3d2-48ec-aeaf-79f265277e16","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-016"
"cff97eb9-c77b-42e6-829f-217bfeacf9af","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-017"
"54711c39-0543-4cf8-a061-dc835175d7ea","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-018"
"a3abcaeb-331f-42e4-bbb6-97a67e2ff351","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-019"
"f174dbbb-bd0e-48e5-8e1d-333babb30905","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-019A"
"8db5a9df-4589-4b9d-9a46-3665929ad2ea","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-020"
"e1dd23e4-727d-4b9a-aa0d-689d97600b9e","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-222"
"26514938-235e-4ae8-86ce-372a4c57801b","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-029"
"9e7de252-4af4-4c75-8253-fd710e223b9f","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-030"
"74ee6645-4794-4190-97ca-4ffc9fa0c2b5","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-031"
"be9a111b-a48f-45c8-ab08-c170d69b86c0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-032"
"d2a9f834-8509-4868-b6a8-27e6fde9fe00","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-033"
"42e267fa-244d-4598-a81c-12854635dc6b","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-034"
"f951e577-3faf-459a-b0f5-bbd6574f4d97","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-035"
"5c4ab232-86cc-44c5-9283-5c5b8eb8ecec","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","PC.02-036"
"f449a0d2-c3e3-4a7d-a312-d0bd808ab151","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Special"
"2dde80a7-7ca5-407e-a5a1-d57b29658fcf","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-001"
"ec109e5d-7ab9-4886-ad70-b0b9543d6290","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-002"
"553c7bff-a478-45ec-9626-fbfa14d6759d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-003"
"801ae829-1891-4ab2-81ba-e9c110c6a501","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-004"
"5fc648a2-88ce-4f54-a9ba-3fbc439124d5","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-008"
"b7991419-e0cc-46a0-9240-e783e088464d","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-009"
"3ccac89a-f573-419f-9b6c-da386e3861c0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-010"
"7a4cf80f-731b-4bdc-9a90-db4da66c2303","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-012"
"9db688a2-8621-4e0a-a62d-7ea568758b63","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-013"
"29e0467d-0543-480c-94d6-001324585fd6","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-014"
"f7bd8b05-407a-48fa-a00f-32c4f112c1b4","","checklist-sectioned","not-started","Manufacturing Checklist","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-014R"
"942537da-fb99-4a56-9532-d3c203118b36","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-023"
"069e4352-7007-4d0a-867b-ba93c3d771a0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-024"
"e30952ed-12bb-4cab-9820-abdf904d6213","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-025"
"36afd301-21a3-4f1c-9a8e-ec9137a62141","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-026"
"cf711682-2cc3-40f8-9083-e8556b26faa1","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-027"
"18585261-11a1-4603-aab9-29f726901572","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Special","PC.02-028"
"545d3580-287e-482d-9b52-dc02220c41f5","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 3"
"1d898b66-f4d7-40c3-9d87-ad5311c2f40e","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 3","Balustrade"
"1a2d4f2d-3efe-4cfb-a5dc-f8857f65a2bb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-021"
"3623daf3-25e3-4639-ab07-884eb510cabe","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-022"
"0830499b-7bed-494e-8467-4782fd06db9e","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-037"
"73357da5-7c5b-4975-87a7-2921b523496c","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-038"
"4c74ee0f-280f-401c-8800-a56aadf13adb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-039"
"20229f8a-40cb-4612-924e-f3e8e932f519","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-040"
"74ca34de-c7ac-4097-a9ea-05e6b682b266","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-041"
"b7c698cd-3698-41eb-b3c2-bf7ac3207925","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-042"
"15f46cd9-3254-42c4-9af7-61666b32476f","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-043"
"44d0af0f-ce10-40b4-8443-322a74fd3f68","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-044"
"df0a16f3-7a74-4aff-9376-c61f8143b2cc","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-045"
"ee700f9c-51f4-4bb7-be58-cf58608d6069","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-046"
"b50150e0-91b3-4903-8686-40b617a34a82","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-046R"
"cdd0dc7c-7bbe-40a1-8677-07176d9af710","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-047"
"775b935b-7ea0-427f-8944-415f25e4e9cf","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-048"
"a43dccf5-7a90-4aa9-8414-3a629496e876","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-049"
"e9920961-6b17-4a98-b468-6e1723f5d295","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-050"
"275511ce-a80f-45f6-a2bd-7e613ef72eb0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-051"
"495caadc-88dc-47d1-bebd-bb1d62335219","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-052"
"1d783982-90ff-49d0-8a82-3277ad4145e0","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-053"
"0fa76e9f-169b-4554-8f4b-2cf8f6edceeb","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Balustrade","PC.03-054"
"cc17e270-61dc-4f64-8886-b600e9d66076","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 3","Special"
"45841c71-e0e4-4779-b6ee-68b50c6f1da3","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Special","PC.03-005"
"090db26f-0f19-45a5-9e7a-b4c52992c469","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Special","PC.03-006"
"21217961-91c3-412b-96f1-09a46cb8f5ab","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Special","PC.03-007"
"a4922ada-7f56-42a4-9c6e-df81f5b842af","","checklist-sectioned","pass","85036482a5c82322a3da5657b2ce53009d1e5a9dc4b085af76324dcbedc04d80","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Special","PC.03-011"
"1caba5e8-7afd-4029-84c8-5c68168f8add","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day"
"15b725f5-71f9-4573-8a7b-6ce2296cf7ac","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","221208"
"c2f34076-cbff-471b-bcfe-53ddf8994f95","","checklist-flat","pass","9c251f2ea922d8c613aabf7990d5e83cf33d4aad6c51f01c35209625cc1a19f6","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","221208","Load 1"
"ec6bb2a7-5628-4c39-a508-b056f99bb991","","checklist-flat","pass","9c251f2ea922d8c613aabf7990d5e83cf33d4aad6c51f01c35209625cc1a19f6","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","221208","Load 2"
"b85a63f8-2fef-4695-b421-bc9052114e03","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230208"
"23521e24-8abd-4aca-952c-bdb4fee57479","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 1"
"b70d5d1f-34ee-47e4-9dea-b7c800a5a510","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 2"
"67e5a6e4-bda5-4ad2-98a5-a400058b185f","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 3"
"093925e8-d5f3-4ed1-b483-42a483ed31c3","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 4"
"b96c802a-8522-4cfb-b246-6097d4ff0391","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 5"
"9b388da7-379b-45d2-bc34-f561c9b72cc8","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 6"
"1653dfdd-5f04-4126-b5d3-763fb162a9fc","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 7"
"61de4da7-bc01-4b47-b638-d1bb592666ae","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230208","Load 8"
"25c2a380-f83b-4c3c-b2f0-f37536846830","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230210"
"b8808120-4fa6-4bfe-9378-4211472836c4","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230210","Load 1"
"0e106fe8-d641-4f80-abda-c2d1a617f49b","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230210","Load 2"
"54722ded-0613-4e90-86d5-d32e09fd7cf2","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230210","Load 3"
"b7b2135e-a84f-4003-8a51-10c14f8dc2b1","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230213"
"cbc4611c-4580-484f-8e28-d287f284fbff","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230213","Load 1"
"31ba4c38-816a-463e-b448-c8357868a712","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230213","Load 2"
"d247b019-d5f9-45c4-89ee-b59d18f39e02","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230213","Load 3"
"57987f2a-7dff-4c90-99e2-7d7a1a40acbd","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230213","Load 4"
"5e233d24-67c1-4aa9-95de-dc80d41529cf","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230217"
"9fb2c72f-7cd8-4786-878c-42b4691b59a4","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230217","Load 1"
"4f6f2fce-bf92-454a-be0d-08d63ce57f1d","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230217","Load 2"
"6be9d2c2-581f-43fb-bbb9-b8625d13ed45","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230217","Load 3"
"e9142c6b-8e79-447e-a0fc-79aab38b081e","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230223"
"864c9e04-a056-42f7-a32a-3b13ecb27b57","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230223","Load 1"
"eb7efd4c-e026-4e8e-910c-dbe9f0bd64cd","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230223","Load 2"
"a340d656-1d81-4af0-856b-c1efd6566190","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230223","Load 3"
"25a9d292-e959-4364-ba6d-85bf94453ebd","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230223","Load 4"
"d6c91cdc-a541-47bd-9e15-f44acb7aadf6","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230223","Load 5"
"4586a8c6-6c9d-44d2-a13d-f0690c874cc6","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230301"
"c2d03f00-42ce-405a-8449-83d6e8228d3a","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230301","Load 1"
"c2ca3525-99d4-435f-9ba4-472800193558","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230301","Load 2"
"8e9ff1df-964b-43dd-bc3f-9e8102511937","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230301","Load 3"
"dbd352de-6e74-4ece-b309-d6c1ca4e95cb","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230301","Load 4"
"f8d4c1d2-d82e-4160-8318-1c1e548eee51","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230302"
"234c15c7-76ab-4692-aecc-e07cfde18fbc","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230302","Load 1"
"9658f8c9-a9e2-40d3-9d10-46d852d7e05e","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230302","Load 2"
"e722c38e-3fbf-418a-bd8d-2693002037cd","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230309"
"9963580a-d428-452f-8900-84f64c734be2","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230309","Load 1"
"cea689ae-4b78-43e0-b35f-ee6e71ce3f09","","folder-normal","pass","","step","TRUE","FALSE","Podium","Delivery / Installation Day","230315"
"1e3e6c69-fb62-4372-9750-6abcd440ddfb","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230315","Load 1"
"5699ba47-daa1-40ae-900a-af615f98d204","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230315","Load 2"
"7bcd1432-80a4-4cc3-954d-815f0eea4e50","","checklist-flat","pass","6123ad9bd83a34e2ff5218c144bc41c0e52277b25aadeba2d8e4cba914c3006a","checklist-flat","FALSE","FALSE","Podium","Delivery / Installation Day","230315","Load 3"
