"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1fc4b491-7ba7-46f0-80dd-d1f3b25e520a","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA"
"59496fdc-124a-452a-8067-7000d7fc0281","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs"
"3e90e029-c5d0-4cc6-90c7-ede6affaa351","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS"
"92900b0b-19ae-44f2-a9d0-6d401f3d3911","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2"
"a62a81f9-5fe6-4cfd-8e49-8ff709691d6e","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2","AE 4634"
"0c8b3e36-8c10-43e7-aa0b-14a3bdb862b4","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 4","AE 4523","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"77606586-be94-4cac-8b6e-8630ab2c8ee2","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 4","AE 4611"
"aa196b34-77f4-4fd6-9c6a-1b5d79cf884b","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 4","AE 4611","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"032a24a9-d46e-4964-a820-99b5a3f37526","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 4","AE 4611","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"dc3ddde8-f0b9-4954-93d2-672331ebbbc7","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 4","AE 4611","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"90590ede-6de8-4065-b003-98a1c5d1acf5","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5"
"82f8466e-53d1-457b-a3ca-decf4dda996a","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4926"
"6885ee9e-40c5-4f1f-a965-03e6ae92da39","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4926","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"3d8bc3b9-a255-4076-9222-0617e6e2c5a0","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4926","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"d5b01fdb-b571-4ba7-beaf-63f3982436e0","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4926","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"0ca91627-61fe-475e-862d-977089cb63ea","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4656"
"1fac9f1d-e4b6-4758-8c4c-09a7eb844702","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4656","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"75a525bd-f218-4de2-8e0d-964085375ddb","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4656","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"419314df-6b19-41d1-a32e-df98a3033d76","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 5","AE 4656","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"40b9219a-5a77-490e-af40-f2e6007b1bcd","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6"
"4eabeb6f-e541-4643-99ef-bf2eeb757986","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5005"
"7dc9ef96-8fb5-4e58-966e-710b1fb43758","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5005","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"a5226665-b280-4a32-8224-cb52657c9a80","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5005","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"b6fabd65-2d2c-402b-8887-a6a2dcb06325","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5005","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"733994e2-9934-4b63-b8b8-07f531e4fbdd","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5089"
"49bed560-d1c8-4d37-846c-204234c5a976","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5089","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"5f7dde36-b18b-48b1-b459-afe496f338c5","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5089","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"07beef84-d803-4e84-a2a3-b8ae43520441","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 6","AE 5089","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"a3d1ff33-cfcb-4a85-a738-7005a0d240da","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7"
"db92aad3-bff4-4dc0-a8bc-97b3f1c13a26","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 6103"
"c3e5b0ff-ce74-4f7e-80d2-8d96ea8d10d8","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 6103","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"47aeac1f-0b1e-4f12-b96f-33fe5c05788f","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 6103","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"b849931c-0889-4e66-b608-19915df65f3b","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 6103","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"d21ce9a2-7d3e-4713-97cb-aadae457600b","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 5057"
"7ea62498-a009-44bb-a226-b802f9c409d9","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 5057","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"0236b17e-23a7-4421-9f1c-0cf11638f63f","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 5057","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"555d74c7-c243-48f9-97ff-ae5ed09997f6","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 7","AE 5057","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"7ca2a088-5656-4b90-bb1f-5a4b760c683a","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8"
"36d385fa-d3b8-4a51-b456-9c2573f97538","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6010"
"f004057e-d0eb-48cb-9cd4-3302da781a09","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6010","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"225f2c08-84df-42a2-9949-3b40c78f6c89","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6010","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"4889a6a1-acd3-43d1-b60f-6c8a6aef82f9","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6010","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"364efcc1-aaf2-48b1-bb5d-a6d11381aa2d","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6008"
"93dc3b75-2e03-4637-b2e2-4dd86b42253e","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6008","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"5cdc8aa5-4baa-45f7-90e2-395801e7ef52","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6008","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"1c5deb09-13eb-491e-9e6f-bb9928a1373b","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  8","AE 6008","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"9b74208f-7b68-40f0-bfeb-2df2fea90961","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9"
"7ede360f-6416-40e0-ba5f-65875a9d7e08","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6000"
"e417d770-91ca-4d77-8d18-05c6c3b824b4","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6000","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"d096f989-f8f3-412c-8edb-bf9acba51a32","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6000","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"09b8fcf7-f378-48f8-9985-f287f1b5dd0d","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6000","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"646467c9-d036-44e5-ab43-774bcaa34b13","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6020"
"60480889-757e-46eb-8131-e2b65061fb20","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6020","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"59931243-446c-43b7-8b4c-1acd8b1da89c","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6020","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"d4fa301b-bed6-4ffd-a51e-c8d3146406ba","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level  9","AE 6020","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"01d8241a-a72f-401a-ab53-7ef7caa5f749","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M"
"4ab90d72-234e-4909-ba27-def5aff763e4","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4097"
"8a9cfd55-6e03-40c5-a46f-74a500d2e1e7","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4097","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"a04ff03e-6935-4f80-b3a6-86ac94d7ea35","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4097","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"48006e1f-4bd3-458f-8bf0-5b7c9ad099fb","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4097","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"962a7c37-0529-4a9c-b46f-930dd337fe6c","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4114"
"a8ee307b-7fe4-4dcf-adb0-a2370bbb7e3b","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4114","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"715cc6aa-66e0-487c-aa98-e15640fc17e5","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4114","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"c5e191d9-b912-46d5-83c7-6a7154bc6ea2","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 9M","AE 4114","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"86a680a0-d7d4-4d8c-835b-9e37bebb806b","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10"
"d5fe5202-6d06-45bd-b5bb-dc9d1b302d41","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4663"
"a1ca305e-4528-40e3-a117-85bcf35499ca","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4663","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"9181409a-c4f1-4efc-8d88-7784d891b7fe","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4663","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"7f3a0810-d680-4395-860e-d018308c710b","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4663","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"d2a570a6-4a64-4b67-8067-213ca4e63626","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4594"
"e1d1f9c7-bd3e-4d8f-8221-20aeba5fb88e","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4594","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"a399ce59-e5f1-4aea-acba-050b32582815","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4594","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"bf182b5d-98b3-44ed-b833-b8c850c12ce4","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 10","AE 4594","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"834c4985-c723-4912-b627-cb4a3ca17ff1","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11"
"b229feac-50bb-4484-978d-31c455a9a1b5","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 5016"
"8c32b52b-6940-4db9-a133-24f9bb0aa89d","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 5016","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"18c418ce-92fa-4830-886f-d3938b1e5a23","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 5016","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"8fea70a4-8633-40dc-a3c1-d9e98bfd2686","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 5016","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"651c6902-d283-4033-8329-7be6c08606c2","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 4193"
"70ae08c6-7515-406c-a19c-2965e4d4dd7f","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 4193","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"36fb5d37-b3aa-477f-a097-374ac2222745","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 4193","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"366b6e55-d413-4855-adc3-2110b048363d","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 11","AE 4193","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"a2f96ee9-33c6-4292-b45e-f4cea76770d6","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12"
"a09934ab-e901-4782-b9d5-111dd40c6f04","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 4160"
"a44137cc-c2c4-40b5-9292-015d0dd2fbcc","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 4160","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"4b2aa02a-4a63-4108-81e3-51fb68e5af11","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 4160","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
"fda16e9b-9ee6-4c28-8c06-042970818220","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 4160","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)"
"deca2618-ee58-45d4-857c-f3c914fbf8ac","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 5045"
"e540236b-295c-434b-9a9f-b6b0e9385fa8","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 5045","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)"
"936f54fb-ede5-4eac-9ade-e3ebf074506a","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Level 12","AE 5045","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)"
