,,"Level 25 - Unit 2506",,"site qa","fit off","rl (retired living)","level 25","unit 2506"
,,"Level 25 - Unit 2507",,"site qa","fit off","rl (retired living)","unit 2507","level 25"
,,"Level 25 - Unit 2508",,"site qa","fit off","rl (retired living)","unit 2508","level 25"
,,"Level 26 - Unit 2601",,"level 26","site qa","fit off","unit 2601","rl (retired living)"
,,"Level 26 - Unit 2602",,"unit 2602","level 26","site qa","fit off","rl (retired living)"
,,"Level 26 - Unit 2603",,"level 26","unit 2603","site qa","fit off","rl (retired living)"
,,"Level 26 - Unit 2604",,"level 26","site qa","fit off","rl (retired living)","unit 2604"
,,"Level 26 - Unit 2605",,"level 26","site qa","fit off","rl (retired living)","unit 2605"
,,"Level 26 - Unit 2606",,"level 26","site qa","fit off","rl (retired living)","unit 2606"
,,"Level 26 - Unit 2607",,"level 26","site qa","fit off","rl (retired living)","unit 2607"
,,"Level 26 - Unit 2608",,"level 26","unit 2608","site qa","fit off","rl (retired living)"
,,"Level 27 - Unit 2701",,"level 27","unit 2701","site qa","fit off","rl (retired living)"
,,"Level 27 - Unit 2702",,"level 27","unit 2702","site qa","fit off","rl (retired living)"
,,"Level 27 - Unit 2703",,"level 27","site qa","fit off","rl (retired living)","unit 2703"
,,"Level 27 - Unit 2704",,"level 27","site qa","fit off","rl (retired living)","unit 2704"
,,"Level 27 - Unit 2705",,"level 27","site qa","fit off","rl (retired living)","unit 2705"
,,"Level 27 - Unit 2706",,"level 27","site qa","fit off","rl (retired living)","unit 2706"
,,"Level 28 - Unit 2801",,"unit 2801","site qa","fit off","level 28","rl (retired living)"
,,"Level 28 - Unit 2802",,"site qa","fit off","level 28","rl (retired living)","unit 2802"
,,"Level 28 - Unit 2803",,"site qa","fit off","level 28","rl (retired living)","unit 2803"
,,"Level 28 - Unit 2804",,"site qa","fit off","level 28","rl (retired living)","unit 2804"
,"Columns"
,,"Fit-out in accordance with RCPs & architectural docs",,"check that the fit-out is in accordance with rcps and the architectural documents and is in the correct location."
,,"AC supply grilles installed",,"ac supply grilles have been installed."
,,"Toilet & laundry exhaust grilles installed",,"toilet and laundry exhaust grilles have been installed."
,,"Wall control installed",,"wall control is installed."
,,"Wall controller installed in agreed location",,"wall controller is installed in the agreed location, coordinated with lighting and at the correct height above the floor."
,,"FCU supply air spigot sealed to supply air grille",,"fcu supply air spigot is sealed to supply the air grille."
,,"Rangehood installed & final connection to kitchen exhaust ductwork",,"rangehood has been installed (by others) and the final connection to kitchen exhaust ductwork has been made."
,,"All works installed on site as per approved samples",,"all works installed on site are as per approved samples and in accordance with the specifications, standards, and manufacturer's guidelines."

"Base Building ITP"
,"Scope",,,"site qa","rough in"
,"Rows"
,,"Lower/Upper Ground","grouping","lower/upper ground"
,,"Lower Ground",,"site qa","rough in","lower ground"
,,"Upper Ground",,"upper ground","site qa","rough in"
,,"School","grouping","school"
,,"Level 1",,"site qa","school","level 1","rough in"
,,"Level 2",,"site qa","school","level 2","rough in"
,,"Level 3",,"site qa","school","rough in","level 3"
,,"Level 4",,"level 4","site qa","school","rough in"
,,"Parish Hall","grouping","parish hall"
,,"Lower Ground",,"site qa","parish hall","rough in","lower ground"
,,"Upper Ground",,"site qa","parish hall","upper ground","rough in"
,,"Level 1",,"site qa","parish hall","level 1","rough in"
,,"Level 2",,"site qa","parish hall","level 2","rough in"
,,"Level 3",,"site qa","parish hall","rough in","level 3"
,,"Level 4",,"level 4","site qa","parish hall","rough in"
,,"RAC (Residential Aged Care)","grouping","rac (residential aged care)"
,,"Level 1",,"site qa","level 1","base building","rough in","rac (residential aged care)"
,,"Level 2",,"site qa","base building","level 2","rough in","rac (residential aged care)"
,,"Level 3",,"site qa","base building","rough in","rac (residential aged care)","level 3"
,,"Level 4",,"level 4","site qa","base building","rough in","rac (residential aged care)"
,,"RL (Retired Living)","grouping","rl (retired living)"
,,"Level 6",,"level 6","site qa","rl (retired living)","base building","rough in"
,,"Level 7",,"site qa","level 7","rl (retired living)","base building","rough in"
,,"Level 8",,"site qa","rl (retired living)","level 8","base building","rough in"
,,"Level 9",,"site qa","rl (retired living)","level 9","base building","rough in"
,,"Level 10",,"level 10","site qa","rl (retired living)","base building","rough in"
,,"Level 11",,"site qa","rl (retired living)","level 11","base building","rough in"
,,"Level 12",,"site qa","rl (retired living)","level 12","base building","rough in"
,,"Level 13",,"site qa","rl (retired living)","base building","rough in","level 13"
,,"Level 14",,"site qa","rl (retired living)","base building","level 14","rough in"
,,"Level 15",,"level 15","site qa","rl (retired living)","base building","rough in"
,,"Level 16",,"level 16","site qa","rl (retired living)","base building","rough in"
,,"Level 17",,"site qa","level 17","rl (retired living)","base building","rough in"
,,"Level 18",,"level 18","site qa","rl (retired living)","base building","rough in"
,,"Level 19",,"site qa","rl (retired living)","level 19","base building","rough in"
,,"Level 20",,"site qa","level 20","rl (retired living)","base building","rough in"
,,"Level 21",,"level 21","site qa","rl (retired living)","base building","rough in"
,,"Level 22",,"site qa","rl (retired living)","level 22","base building","rough in"
,,"Level 23",,"site qa","rl (retired living)","level 23","base building","rough in"
,,"Level 24",,"site qa","rl (retired living)","base building","rough in","level 24"
,,"Level 25",,"site qa","rl (retired living)","base building","level 25","rough in"
,,"Level 26",,"level 26","site qa","rl (retired living)","base building","rough in"
,,"Level 27",,"level 27","site qa","rl (retired living)","base building","rough in"
,,"Level 28",,"site qa","level 28","rl (retired living)","base building","rough in"
,,"Level 29",,"level 29","site qa","rl (retired living)","rough in"
,"Columns"
,,"General",,"general:"
,,"Stair Pressurization System",,"stair pressurization system:"
,,"Fire Dampers",,"fire dampers:"
,,"Fire Check",,"fire check:"
,,"VRF Components",,"vrf components:"
,,"Condenser Water Systems",,"condenser water systems:"
,,"Jet Fans",,"jet fans:"
,,"General Supply & Exhaust Systems",,"general supply and exhaust systems:"
,,"Electrical & Control Systems",,"electrical and control systems:"

"Basement Building ITP"
,"Scope",,,"site qa","rough in"
,"Rows"
,,"Basement 2",,"basement 2","site qa","rough in"
,,"Basement 1",,"site qa","rough in","basement 1"
,"Columns"
,,"General",,"general:"
,,"Car Park Supply & Car Park Exhaust Systems",,"car park supply and car park exhaust systems:"
,,"Stair Pressurization System",,"stair pressurization system:"
,,"Fire Dampers",,"fire dampers:"
,,"Fire Check",,"fire check:"
,,"VRF Components",,"vrf components:"
,,"Condenser Water Systems",,"condenser water systems:"
,,"Jet Fans",,"jet fans:"
,,"General Supply & Exhaust Systems",,"general supply and exhaust systems:"
,,"Electrical & Control Systems",,"electrical and control systems:"

